Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10	gauge_11	gauge_12	gauge_13	gauge_14	gauge_15	gauge_16	gauge_17
33.2	4.9508831	0.97798527	-3.8832758	-3.1128518	0.10297858	1.3096876	1.2345338	0.85709107	0.4123592	0.085908746	0.0028642839	0.0052619893	0.31291313	0.0013220038	-0.011107005	-0.026416194	1.8870716e-05	8.4676846e-07
33.3	5.0011902	1.2004961	-3.7678234	-3.2167783	-0.0072357055	1.2769862	1.2408877	0.87518991	0.43176946	0.097825831	0.0072678623	0.006283513	0.31304328	0.0013665166	-0.011096367	-0.026414176	1.9298964e-05	8.6567304e-07
33.4	5.0386486	1.4213109	-3.6452254	-3.3150923	-0.11923258	1.2415918	1.2459024	0.89269984	0.45102357	0.10992921	0.011726998	0.0073138502	0.31317345	0.0014107756	-0.0110858	-0.026412162	1.972981e-05	8.8459873e-07
33.5	5.0632237	1.637928	-3.5132878	-3.4067788	-0.23286157	1.2035066	1.2494776	0.90959055	0.47010617	0.1220906	0.016238759	0.008352302	0.31330355	0.0014547538	-0.011075325	-0.026410175	2.0149481e-05	9.0262206e-07
33.6	5.074654	1.850674	-3.3763269	-3.4930419	-0.34782835	1.1627309	1.2515712	0.92583263	0.48900018	0.13432032	0.020801475	0.0093984202	0.31343349	0.0014983824	-0.01106499	-0.026408227	2.0558332e-05	9.2028209e-07
33.7	5.0731375	2.059355	-3.2330827	-3.5763706	-0.46381146	1.1192837	1.2522054	0.94140018	0.50768328	0.14659767	0.025412392	0.010451726	0.31356319	0.0015416	-0.011054815	-0.026406321	2.0957625e-05	9.3751142e-07
33.8	5.0581037	2.2625452	-3.0819456	-3.6553431	-0.58159889	1.0731797	1.2512943	0.95626495	0.52614066	0.15891914	0.030069901	0.01151174	0.31369249	0.001584298	-0.011044851	-0.026404472	2.1340748e-05	9.5391625e-07
33.9	5.0292974	2.4595354	-2.9222115	-3.7295732	-0.69651593	1.0244584	1.2486848	0.97039938	0.54435103	0.17127402	0.034735347	0.012578412	0.31382139	0.0016265196	-0.011035046	-0.026402639	2.1729358e-05	9.712485e-07
34	4.9868751	2.6530613	-2.7506917	-3.7983379	-0.81191154	0.97314539	1.2443754	0.98377594	0.5622971	0.18365103	0.039444404	0.013651057	0.3139498	0.0016682809	-0.011025367	-0.026400832	2.2108996e-05	9.8748458e-07
34.1	4.9314203	2.8444172	-2.5747542	-3.860047	-0.92900492	0.91927662	1.238363	0.99636331	0.5799617	0.19604013	0.044187605	0.014728548	0.31407762	0.0017095327	-0.011015853	-0.026399069	2.2476264e-05	1.0031991e-06
34.2	4.8633391	3.03003	-2.3939561	-3.9134556	-1.0461718	0.86289671	1.2306296	1.0081323	0.59732863	0.20842796	0.048962717	0.015810427	0.3142047	0.0017501583	-0.011006571	-0.02639737	2.282469e-05	1.0179329e-06
34.3	4.783015	3.2079504	-2.2051749	-3.9576314	-1.1628517	0.8040602	1.2211449	1.0190514	0.61436479	0.22081605	0.053766155	0.016895693	0.31433087	0.0017900562	-0.010997555	-0.026395736	2.315927e-05	1.0322268e-06
34.4	4.6907748	3.3800269	-2.0099752	-3.9918928	-1.2789467	0.74282373	1.2098936	1.0290869	0.63105489	0.2331974	0.058597161	0.017983752	0.31445605	0.0018291994	-0.010988794	-0.026394146	2.3487778e-05	1.0466255e-06
34.5	4.5868639	3.5468027	-1.8054867	-4.0157837	-1.3942472	0.67925417	1.1968665	1.0382047	0.64738092	0.24556215	0.063453229	0.019074401	0.31458025	0.0018677303	-0.010980165	-0.02639256	2.3823959e-05	1.061373e-06
34.6	4.4716283	3.7027676	-1.599007	-4.0290336	-1.5070881	0.61341829	1.1820428	1.0463737	0.6633223	0.25790144	0.068331107	0.020167	0.31470339	0.0019056182	-0.010971705	-0.02639102	2.4140227e-05	1.0745664e-06
34.7	4.3461509	3.8498708	-1.391794	-4.0325508	-1.6178055	0.54536732	1.1654085	1.0535643	0.6788585	0.27020555	0.073228078	0.021260746	0.31482531	0.0019427484	-0.010963497	-0.026389548	2.4438503e-05	1.0871201e-06
34.8	4.2109097	3.9882703	-1.1747167	-4.0266492	-1.7279136	0.47523308	1.146952	1.0597477	0.69396794	0.28246396	0.078140883	0.022354516	0.31494578	0.001978939	-0.010955631	-0.026388174	2.4708653e-05	1.0980368e-06
34.9	4.0658676	4.1178008	-0.95115036	-4.010478	-1.835713	0.40325739	1.126669	1.0648968	0.70862837	0.29466487	0.083066001	0.023447092	0.31506455	0.0020139932	-0.010948192	-0.026386907	2.4954011e-05	1.1082235e-06
35	3.9114569	4.2383895	-0.7212402	-3.9839025	-1.9413051	0.329467	1.1045552	1.0689863	0.72281901	0.30679686	0.08800027	0.024537675	0.31518155	0.0020479468	-0.010941097	-0.02638569	2.5200066e-05	1.1190312e-06
35.1	3.7483141	4.3476067	-0.49156618	-3.9473102	-2.0446411	0.2539756	1.0806131	1.0719924	0.73651669	0.31884801	0.092940256	0.025625414	0.31529666	0.0020808303	-0.010934292	-0.026384527	2.5432207e-05	1.1285864e-06
35.2	3.5766581	4.4468856	-0.25891264	-3.9015349	-2.1453198	0.17682035	1.0548373	1.0738799	0.74969839	0.33080583	0.097882051	0.026709209	0.31540971	0.0021125502	-0.010927839	-0.02638345	2.563911e-05	1.1367786e-06
35.3	3.3975062	4.5364851	-0.022669531	-3.846627	-2.2430558	0.098104181	1.02724	1.0746586	0.76233968	0.34265696	0.10282136	0.027787806	0.31552045	0.0021429257	-0.010921838	-0.02638249	2.581481e-05	1.1435651e-06
35.4	3.2124514	4.6151383	0.21701522	-3.7828666	-2.3379471	0.017942694	0.99782272	1.074345	0.7744168	0.3543879	0.10775376	0.028859932	0.31562862	0.0021717983	-0.010916344	-0.026381646	2.5965139e-05	1.149441e-06
35.5	3.0203047	4.682564	0.45664294	-3.7067875	-2.4290885	-0.063496356	0.96660175	1.0728505	0.78590577	0.36598627	0.11267514	0.029924545	0.31573412	0.0021991851	-0.010911292	-0.026380881	2.6105957e-05	1.1552333e-06
35.6	2.8220337	4.7386214	0.69742471	-3.6416716	-2.5153029	-0.14611757	0.93358741	1.0700954	0.7967835	0.37743931	0.11758104	0.03098061	0.31583682	0.0022250867	-0.010906657	-0.026380194	2.6228639e-05	1.1599948e-06
35.7	2.618635	4.7832024	0.94077802	-3.5676034	-2.5976624	-0.22980607	0.89880129	1.0661005	0.8070265	0.38873256	0.12246683	0.032026896	0.31593651	0.0022494357	-0.010902466	-0.026379609	2.6324741e-05	1.1631493e-06
35.8	2.410917	4.8162157	1.1839061	-3.4831894	-2.6767499	-0.31434376	0.86226411	1.0608588	0.81661197	0.39985213	0.12732772	0.033062185	0.31603303	0.0022721195	-0.010898786	-0.026379137	2.6393416e-05	1.1654314e-06
35.9	2.1987709	4.8374211	1.4262998	-3.3904054	-2.751192	-0.39967024	0.82399507	1.054352	0.82551971	0.41078519	0.13215892	0.034085275	0.31612617	0.0022930759	-0.010895617	-0.026378777	2.6439222e-05	1.1664559e-06
36	1.9830264	4.8469714	1.6666192	-3.2892911	-2.8209901	-0.48526717	0.78402188	1.0465586	0.83373081	0.4215162	0.13695539	0.035094863	0.31621578	0.0023122314	-0.010892983	-0.026378528	2.6459285e-05	1.1667026e-06
36.1	1.7640164	4.8448316	1.9036923	-3.179929	-2.8862448	-0.57094621	0.74237754	1.0374726	0.84122888	0.4320301	0.14171243	0.036089807	0.31630171	0.0023295844	-0.01089085	-0.02637837	2.6462281e-05	1.1659644e-06
36.2	1.5424357	4.8310951	2.1344119	-3.0624401	-2.9466277	-0.65761634	0.69910143	1.0270702	0.84799708	0.44231284	0.14642498	0.037068978	0.31638384	0.0023451059	-0.010889222	-0.026378323	2.6437505e-05	1.1640969e-06
36.3	1.3184506	4.8050193	2.3613896	-2.936917	-3.0019197	-0.74371638	0.65422951	1.0153381	0.85401818	0.45234962	0.15108788	0.038031062	0.31646198	0.0023587276	-0.010888144	-0.026378403	2.6383809e-05	1.160781e-06
36.4	1.0939378	4.7667403	2.5865994	-2.8030398	-3.0519144	-0.82981162	0.60780162	1.0022647	0.85927274	0.46212586	0.15569626	0.038974877	0.31653601	0.0023704167	-0.01088765	-0.026378595	2.6308917e-05	1.1568024e-06
36.5	0.86923825	4.7165301	2.8073636	-2.6641789	-3.09643	-0.91579143	0.55986261	0.98783518	0.86374736	0.47162579	0.16024492	0.039899248	0.31660576	0.0023801109	-0.010887745	-0.026378906	2.620481e-05	1.1511987e-06
36.6	0.64238055	4.6546086	3.0190384	-2.5188571	-3.1353114	-1.0014398	0.51043908	0.97203577	0.86742307	0.48083357	0.16472868	0.040802898	0.31667109	0.0023877097	-0.010888441	-0.026379343	2.6073542e-05	1.144625e-06
36.7	0.4158523	4.5810894	3.2217794	-2.3648318	-3.1684493	-1.0865765	0.45958225	0.95485876	0.87028435	0.4897338	0.16914237	0.0416847	0.31673192	0.0023932245	-0.010889672	-0.026379873	2.5927786e-05	1.1376432e-06
36.8	0.19150439	4.4962317	3.4319019	-2.202137	-3.1957054	-1.1710305	0.40770107	0.93629769	0.87230847	0.49831176	0.17348124	0.042543705	0.31678818	0.002396694	-0.010891418	-0.0263805	2.5758961e-05	1.1293648e-06
36.9	-0.030717766	4.4012149	3.6433451	-2.0313364	-3.2169464	-1.2546153	0.35474305	0.91634657	0.87347609	0.5065523	0.17774006	0.043378795	0.31683975	0.0023980775	-0.010893713	-0.026381244	2.5561957e-05	1.1197603e-06
37	-0.25241752	4.2953391	3.8516737	-1.8527859	-3.231881	-1.3371953	0.30028313	0.89500355	0.87375762	0.51444095	0.18191389	0.044188833	0.31688651	0.0023973701	-0.01089656	-0.026382099	2.5340631e-05	1.1090458e-06
37.1	-0.47323872	4.1782077	4.0554302	-1.6710498	-3.2403564	-1.418409	0.24441472	0.87226919	0.87315029	0.5219629	0.18599743	0.044972745	0.31692824	0.0023945295	-0.010899982	-0.026383077	2.5091816e-05	1.0974167e-06
37.2	-0.68938167	4.051835	4.2496718	-1.4772578	-3.2424377	-1.497353	0.18717499	0.84814658	0.87163482	0.52910485	0.1899856	0.045729592	0.31696515	0.002389635	-0.010903915	-0.026384142	2.4830012e-05	1.0852742e-06
37.3	-0.90263635	3.9158619	4.43276	-1.2693249	-3.2383531	-1.5747173	0.12861472	0.82264015	0.86921774	0.5358534	0.19387406	0.046458469	0.31699711	0.0023826999	-0.010908364	-0.026385309	2.4541733e-05	1.0714257e-06
37.4	-1.1131837	3.7706063	4.602153	-1.0634347	-3.2281911	-1.650816	0.068776144	0.79575664	0.86587679	0.54219499	0.19765764	0.047158248	0.31702385	0.0023736291	-0.010913394	-0.026386606	2.4221648e-05	1.0564989e-06
37.5	-1.3209032	3.6163218	4.7443373	-0.85114339	-3.2117587	-1.7244005	0.0077106554	0.76750835	0.86156417	0.54811626	0.2013307	0.047827787	0.3170453	0.0023624273	-0.010918981	-0.026388011	2.3882392e-05	1.0408622e-06
37.6	-1.5239692	3.4531632	4.8646775	-0.62702995	-3.1888387	-1.7960198	-0.054547244	0.73790678	0.85623936	0.55360354	0.204888	0.048466454	0.31706153	0.002349236	-0.010925026	-0.026389482	2.3536831e-05	1.0253846e-06
37.7	-1.7220042	3.2808238	4.9653415	-0.39544418	-3.1591637	-1.8654468	-0.11798777	0.70697067	0.849904	0.55864375	0.20832761	0.049073341	0.31707271	0.0023342533	-0.010931428	-0.026390996	2.3185616e-05	1.0092871e-06
37.8	-1.9142345	3.1004461	5.0483271	-0.16594889	-3.1226894	-1.9324064	-0.18244812	0.67471793	0.84254876	0.56322291	0.2116429	0.049648894	0.31707895	0.0023176026	-0.010938156	-0.02639256	2.2822343e-05	9.9276467e-07
37.9	-2.1025392	2.915892	5.115365	0.064415898	-3.079614	-1.9966855	-0.24773901	0.64117325	0.83416001	0.56732675	0.21482948	0.050192441	0.31708025	0.0022992374	-0.010945277	-0.02639421	2.2434716e-05	9.7502619e-07
38	-2.2866248	2.7262672	5.1678352	0.29913748	-3.0297677	-2.0580968	-0.31369854	0.60636357	0.8247331	0.57094373	0.21788408	0.050703725	0.3170768	0.0022793699	-0.010952676	-0.026395888	2.205192e-05	9.5751444e-07
38.1	-2.4652683	2.5315401	5.2063433	0.53610151	-2.9730822	-2.1164709	-0.38019854	0.57030919	0.81425733	0.57405769	0.22080073	0.051181488	0.31706849	0.0022578471	-0.01096049	-0.026397672	2.1632055e-05	9.3875908e-07
38.2	-2.6376463	2.3318492	5.231598	0.76033162	-2.9095303	-2.171654	-0.44720043	0.53304023	0.80272473	0.57665925	0.22357726	0.051625622	0.31705562	0.0022349886	-0.010968506	-0.026399448	2.1236833e-05	9.2097704e-07
38.3	-2.8025541	2.1338501	5.2450934	0.99480501	-2.8389524	-2.2235056	-0.51454966	0.49457992	0.79012307	0.5787386	0.22620988	0.052035487	0.3170381	0.002210635	-0.010976868	-0.026401313	2.0800287e-05	9.005289e-07
38.4	-2.960674	1.9309964	5.2471633	1.2367555	-2.7608191	-2.2719115	-0.58205074	0.45493026	0.77644584	0.58028676	0.22869382	0.052410206	0.31701575	0.0021845626	-0.010985732	-0.026403314	2.0331413e-05	8.7913025e-07
38.5	-3.1132856	1.7204852	5.2373273	1.4788372	-2.674718	-2.3167586	-0.65036221	0.41410926	0.76169018	0.58129648	0.2310254	0.052749099	0.3169885	0.0021567107	-0.010995093	-0.026405417	1.9843972e-05	8.5681262e-07
38.6	-3.2597399	1.5080867	5.2158825	1.7209405	-2.584193	-2.358041	-0.71853378	0.37242895	0.74477135	0.57815985	0.22949549	0.051211168	0.3165323	0.0018876212	-0.011092571	-0.026431261	1.288796e-05	5.2546224e-07
38.7	-3.400401	1.2944588	5.1815886	1.9622298	-2.4862847	-2.3955091	-0.78623165	0.32973554	0.72695277	0.57464683	0.22786796	0.0497029	0.31611437	0.0016661092	-0.01115928	-0.026444059	1.0851425e-05	4.639477e-07
38.8	-3.5334168	1.0783731	5.1324544	2.2017591	-2.381391	-2.4288807	-0.8532616	0.28597543	0.70925788	0.57431603	0.22978048	0.049942054	0.31609415	0.0016690396	-0.011144375	-0.026435423	1.4296968e-05	6.7207408e-07
38.9	-3.660635	0.86212928	5.0716201	2.4385206	-2.2700762	-2.4583907	-0.91971612	0.24137365	0.68832486	0.56625563	0.22419802	0.046723019	0.31536403	0.0013156724	-0.011251304	-0.026461608	6.7092698e-06	2.5711585e-07
39	-3.781987	0.64573981	4.9954866	2.672108	-2.1522619	-2.4832427	-0.98518163	0.1959621	0.66771944	0.56155976	0.22223411	0.045285837	0.31504264	0.0011934889	-0.011271782	-0.026461744	7.978984e-06	3.6365416e-07
39.1	-3.899364	0.42661399	4.903613	2.9018395	-2.0280858	-2.503682	-1.0496907	0.14970408	0.64620534	0.55644415	0.2201382	0.043864196	0.31474632	0.0010916441	-0.011288104	-0.026463159	7.695332e-06	3.3641874e-07
39.2	-4.0116049	0.20967116	4.795345	3.1261243	-1.8976162	-2.5196644	-1.1130992	0.10269896	0.62374152	0.55087976	0.21791914	0.042472829	0.31447546	0.0010045561	-0.011302715	-0.026465469	7.0468634e-06	2.9777848e-07
39.3	-4.1176361	-0.0035837256	4.6693282	3.344135	-1.7595263	-2.5314678	-1.1752874	0.054966936	0.60034029	0.54485487	0.21558239	0.041116802	0.31422977	0.00092972231	-0.011315995	-0.026467829	6.5135973e-06	2.7537421e-07
39.4	-4.2166348	-0.21570502	4.5172952	3.55526	-1.6162634	-2.5386405	-1.2361424	0.0065456978	0.57600293	0.53835922	0.21313288	0.039795529	0.31400523	0.0008641677	-0.011328413	-0.026470146	6.0130227e-06	2.537673e-07
39.5	-4.3077229	-0.4255564	4.348411	3.7586224	-1.4693027	-2.5407611	-1.2954664	-0.042560747	0.55154844	0.53471179	0.21397515	0.039889973	0.31402853	0.00090482547	-0.011307421	-0.026463343	8.2476538e-06	3.8916525e-07
39.6	-4.3901804	-0.63294773	4.1751847	3.9535065	-1.3145558	-2.5385725	-1.3532717	-0.092196602	0.52598699	0.53037164	0.21462999	0.039967828	0.31405014	0.00093827794	-0.011292444	-0.026459627	8.9748132e-06	3.964799e-07
39.7	-4.4633318	-0.82967925	3.998483	4.138604	-1.1541355	-2.5321643	-1.4094149	-0.14243703	0.49932967	0.52532953	0.21510194	0.040032549	0.3140702	0.00096536943	-0.01128243	-0.026458049	8.9797365e-06	3.8526465e-07
39.8	-4.5271705	-1.0267486	3.8193589	4.3126561	-0.98852808	-2.520869	-1.4638867	-0.19321394	0.47164102	0.51962604	0.21539495	0.040081835	0.31408607	0.00098411188	-0.011277859	-0.026458166	8.6844328e-06	3.6635941e-07
39.9	-4.5812326	-1.225341	3.6381715	4.4753463	-0.81840787	-2.5045844	-1.5163453	-0.24433868	0.44287508	0.5133235	0.21551072	0.040112286	0.31409601	0.0009939069	-0.011277849	-0.026459302	8.2480371e-06	3.446223e-07
40	-4.6252154	-1.4196423	3.4514951	4.6263075	-0.64421161	-2.4832365	-1.5666343	-0.29571004	0.41306509	0.50639781	0.21545212	0.040120745	0.31409857	0.00099507481	-0.011281396	-0.026461045	7.7505353e-06	3.2115971e-07
40.1	-4.6591516	-1.6067461	3.272579	4.7644464	-0.46719775	-2.4567162	-1.6141486	-0.34727745	0.38227669	0.49877005	0.21522282	0.040103564	0.31409255	0.00098801941	-0.011287785	-0.026463215	7.1892924e-06	2.9478326e-07
40.2	-4.6830344	-1.789133	3.0989447	4.8885781	-0.28350845	-2.4251315	-1.6594196	-0.39894366	0.35054226	0.49043609	0.21481792	0.040057801	0.31407707	0.00097315783	-0.011296526	-0.026465733	6.5676073e-06	2.6571522e-07
40.3	-4.6969957	-1.9682639	2.9154363	4.9982247	-0.094467114	-2.3883884	-1.7027948	-0.45064726	0.31796324	0.48140944	0.21423172	0.039979337	0.31405196	0.00095110843	-0.011307193	-0.026468516	5.9047817e-06	2.3550876e-07
40.4	-4.7011943	-2.142551	2.7276627	5.0927761	0.098663449	-2.3464849	-1.7439941	-0.50232656	0.2843837	0.47169197	0.21346233	0.039863883	0.31401651	0.00092287333	-0.011319308	-0.02647147	5.2234567e-06	2.0515784e-07
40.5	-4.6957661	-2.3129698	2.5345353	5.1722915	0.29378999	-2.2993873	-1.7828737	-0.55498557	0.24952291	0.46128428	0.21250612	0.039709394	0.31397076	0.00088915818	-0.011332351	-0.026474472	4.5488112e-06	1.7528434e-07
40.6	-4.6800254	-2.4759071	2.338657	5.2365333	0.49619051	-2.2470794	-1.8192985	-0.60511783	0.21413926	0.45019392	0.21135888	0.039513383	0.313915	0.00085060602	-0.011346242	-0.026477564	3.8497843e-06	1.4341383e-07
40.7	-4.6543946	-2.6312533	2.1447971	5.283957	0.70170676	-2.1895709	-1.8531548	-0.6553855	0.17813745	0.43842858	0.21001836	0.039273455	0.31384928	0.00080768288	-0.011360925	-0.026480786	3.1193932e-06	1.1040299e-07
40.8	-4.6185606	-2.7826193	1.9450699	5.3147128	0.90731206	-2.1268838	-1.8843253	-0.70614617	0.14158314	0.42599352	0.20848261	0.038986981	0.31377362	0.0007606185	-0.011376423	-0.026484162	2.3501513e-06	7.5430442e-08
40.9	-4.5725834	-2.926915	1.7418552	5.3293058	1.1151263	-2.0590633	-1.9127158	-0.75653137	0.10452659	0.41289713	0.20674711	0.038652349	0.31368829	0.00070984833	-0.011392591	-0.02648763	1.5761754e-06	4.1394243e-08
41	-4.5166893	-3.06468	1.536221	5.3268912	1.3251814	-1.9861495	-1.9382235	-0.80643607	0.06702129	0.39915112	0.20480785	0.038269145	0.31359408	0.0006561256	-0.011409103	-0.02649108	8.2489719e-07	8.4614769e-09
41.1	-4.4513155	-3.1959835	1.3303011	5.3088864	1.5352494	-1.9081724	-1.9607312	-0.85577656	0.029122445	0.38476343	0.20266338	0.037836441	0.31349146	0.00059989704	-0.011425895	-0.026494546	7.1428442e-08	-2.6259336e-08
41.2	-4.3768738	-3.3208432	1.1244588	5.2762262	1.7450076	-1.8251113	-1.9801013	-0.90446987	-0.0091166553	0.36975188	0.20031087	0.037353235	0.31338068	0.00054132998	-0.011443016	-0.026498107	-7.302547e-07	-6.1358007e-08
41.3	-4.2938602	-3.4388611	0.91852549	5.2262685	1.9542987	-1.7339599	-1.9962354	-0.95243525	-0.047622894	0.35412952	0.19774802	0.03681876	0.31326205	0.00048049846	-0.011460555	-0.026501984	-1.535951e-06	-9.8511522e-08
41.4	-4.2027713	-3.5500934	0.71176693	5.1598848	2.1613096	-1.6431532	-2.0090127	-0.9995959	-0.086356307	0.33790681	0.1949702	0.03623202	0.31313568	0.00041736818	-0.011478447	-0.026506006	-2.3754142e-06	-1.3643568e-07
41.5	-4.104109	-3.6549032	0.50557836	5.078434	2.3654615	-1.5455936	-2.0183729	-1.0458663	-0.12526621	0.32110106	0.19197748	0.035593319	0.31300213	0.00035236068	-0.011496695	-0.026510052	-3.1865195e-06	-1.7168894e-07
41.6	-3.9983303	-3.7559323	0.30165839	4.982791	2.5675771	-1.4428613	-2.0242454	-1.0911627	-0.16426735	0.30372681	0.18876803	0.034903317	0.3128621	0.00028596774	-0.011514847	-0.026514053	-3.9814341e-06	-2.0711007e-07
41.7	-3.8857959	-3.8533737	0.098671504	4.87363	2.7701025	-1.3354032	-2.0266892	-1.1353961	-0.20331895	0.28580153	0.18534191	0.03416178	0.31271604	0.00021856065	-0.011532974	-0.026518044	-4.7773116e-06	-2.4265172e-07
41.8	-3.7669381	-3.9461559	-0.1034927	4.7515065	2.9708392	-1.2233573	-2.0258161	-1.1784771	-0.24241302	0.26734487	0.18169755	0.033369606	0.31256398	0.00015006892	-0.011551177	-0.026522072	-5.5881269e-06	-2.7941375e-07
41.9	-3.642065	-4.0328585	-0.30455512	4.616828	3.1673428	-1.1068309	-2.0214902	-1.2203214	-0.28148297	0.24837642	0.17783329	0.03252679	0.31240624	8.0181529e-05	-0.011569607	-0.026526178	-6.4210537e-06	-3.1690076e-07
42	-3.5128605	-4.1125485	-0.50192324	4.4706299	3.3597903	-0.98595274	-2.0135179	-1.2608394	-0.32047205	0.22891639	0.17375005	0.031634478	0.31224331	9.3918089e-06	-0.011588121	-0.026530266	-7.2303548e-06	-3.5217259e-07
42.1	-3.3806479	-4.1844617	-0.69702678	4.3140901	3.5492821	-0.86056466	-2.001902	-1.2999394	-0.35937225	0.20898412	0.16944431	0.030694234	0.31207588	-6.1904729e-05	-0.011606527	-0.026534277	-8.0156426e-06	-3.8667763e-07
42.2	-3.241083	-4.2479203	-0.88950706	4.148054	3.7297181	-0.73007807	-1.9865829	-1.3375398	-0.39814261	0.18860381	0.16491003	0.029707997	0.31190446	-0.00013339555	-0.011624725	-0.026538198	-8.7798673e-06	-4.203617e-07
42.3	-3.0945709	-4.3022192	-1.0779536	3.9729571	3.9017117	-0.59752481	-1.9675146	-1.3735604	-0.43671944	0.16780516	0.16013853	0.02867701	0.31172774	-0.0002049537	-0.01164272	-0.026542062	-9.5389542e-06	-4.54129e-07
42.4	-2.9414639	-4.3467249	-1.2641463	3.7890796	4.0661235	-0.4604244	-1.9446794	-1.407921	-0.47505156	0.14660696	0.15516422	0.027601913	0.31153667	-0.00027663419	-0.011660646	-0.026545932	-1.0309223e-05	-4.8877038e-07
42.5	-2.7810086	-4.3811467	-1.4453854	3.5967152	4.2225815	-0.31930123	-1.9180251	-1.4405216	-0.51309385	0.1248958	0.14999476	0.026483339	0.31133054	-0.00034839703	-0.011678498	-0.026549782	-1.1067663e-05	-5.2191347e-07
42.6	-2.6150217	-4.4052219	-1.6211816	3.3976466	4.3680039	-0.17460959	-1.8874773	-1.4712634	-0.55080548	0.10320815	0.14461711	0.025323781	0.31111098	-0.00042008363	-0.011696204	-0.026553577	-1.1810077e-05	-5.5469356e-07
42.7	-2.443281	-4.4190224	-1.7941623	3.1927144	4.5024984	-0.02681081	-1.8529658	-1.5000348	-0.58814706	0.081143354	0.13903542	0.024125621	0.31088043	-0.00049124722	-0.011713532	-0.026557225	-1.2505015e-05	-5.8420412e-07
42.8	-2.2659932	-4.4230803	-1.9621461	2.9831765	4.6274138	0.12448294	-1.8144294	-1.5264264	-0.62391693	0.058764308	0.13326079	0.022889735	0.31064048	-0.0005617328	-0.011730457	-0.026560756	-1.3186096e-05	-6.1463276e-07
42.9	-2.0831336	-4.4178613	-2.1268771	2.7679956	4.7406576	0.27885465	-1.7718334	-1.5503698	-0.65896155	0.036104606	0.1272885	0.021618738	0.3103922	-0.00063168915	-0.011747191	-0.026564285	-1.3882035e-05	-6.4585085e-07
43	-1.894519	-4.4026054	-2.287251	2.5484179	4.8411397	0.4335946	-1.7252214	-1.5727355	-0.69374905	0.013195373	0.12112447	0.020317012	0.31013699	-0.00070103577	-0.01176369	-0.026567755	-1.4554601e-05	-6.7485855e-07
43.1	-1.7015962	-4.3769737	-2.4421393	2.3259643	4.9282627	0.59186731	-1.6749328	-1.5931363	-0.72827885	-0.0099394848	0.11477182	0.018984139	0.3098759	-0.00076970771	-0.011779932	-0.026571156	-1.5213727e-05	-7.0391003e-07
43.2	-1.5049937	-4.341155	-2.5914279	2.1022442	5.0015902	0.75285988	-1.6211756	-1.6109666	-0.76247759	-0.033268909	0.10823699	0.017618576	0.30961016	-0.000837462	-0.011795785	-0.026574433	-1.5835196e-05	-7.3032445e-07
